Source,Destination,Protocol,Length,Info,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Label
192.168.77.21,157.240.199.17,TCP,54,49972  >  443 [ACK] Seq=6200 Ack=6690 Win=63139 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.17,192.168.77.21,TLSv1.3,82,"[TCP Spurious Retransmission] , Application Data",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.17,TCP,54,[TCP Dup ACK 5645#1] 49972  >  443 [ACK] Seq=6200 Ack=6690 Win=63139 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
8.8.8.8,192.168.77.21,UDP,67,443  >  62977 Len=25,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,TCP,60,443  >  49976 [ACK] Seq=4090 Ack=2673 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,TCP,60,443  >  49976 [ACK] Seq=4090 Ack=2712 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,TLSv1.3,415,"Application Data, Application Data, Application Data",00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,1274,443  >  62214 Len=1232,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,797,443  >  62214 Len=755,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,90,443  >  62214 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,122,443  >  62214 Len=80,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,TLSv1.3,595,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49976  >  443 [ACK] Seq=2712 Ack=4992 Win=62851 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.15,192.168.77.21,TLSv1.3,93,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,UDP,123,62214  >  443 Len=81,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.15,192.168.77.21,UDP,1274,443  >  62214 Len=1232,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,797,443  >  62214 Len=755,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,98,443  >  62214 Len=56,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,81,443  >  62214 Len=39,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,154,443  >  62214 Len=112,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,314,443  >  62214 Len=272,00:50:00:00:05:00,50:00:00:06:00:00,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
157.240.199.15,192.168.77.21,TCP,93,"[TCP Retransmission] 443  >  49976 [PSH, ACK] Seq=4992 Ack=2712 Win=64240 Len=39",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49976  >  443 [ACK] Seq=2712 Ack=5031 Win=62812 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.15,UDP,79,62214  >  443 Len=37,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.15,UDP,125,62214  >  443 Len=83,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.15,UDP,78,62214  >  443 Len=36,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.15,UDP,78,62214  >  443 Len=36,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.15,UDP,78,62214  >  443 Len=36,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.15,192.168.77.21,UDP,83,443  >  62214 Len=41,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.15,192.168.77.21,UDP,90,443  >  62214 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TLSv1.3,89,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.15,192.168.77.21,TCP,60,443  >  49976 [ACK] Seq=5031 Ack=2747 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.17,TLSv1.3,162,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=6690 Ack=6308 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.17,192.168.77.21,TLSv1.3,84,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.17,192.168.77.21,TLSv1.3,296,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.17,TCP,54,49972  >  443 [ACK] Seq=6308 Ack=6962 Win=62867 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,23.49.104.204,HTTP,491,GET /filestreamingservice/files/ede01728-0354-4321-87c9-5b6ecfef8c97?P1=1744879689&P2=404&P3=2&P4=cltyto2tLES%2b411fboLFj3Y9YYkD3GG%2b0XwacZ1o%2ftLlR2z2s2UKTRclSPFGET2Y9aGNgDJipOFGYuLHRRcnVQ%3d%3d HTTP/1.1 ,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,60,80  >  49944 [ACK] Seq=264869 Ack=2182 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=264869 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=266329 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=267789 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=267789 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=269249 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=270709 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=270709 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=272169 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=273629 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=273629 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=275089 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=276549 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=276549 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=278009 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=279469 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=279469 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=280929 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=282389 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=282389 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=283849 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=285309 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=285309 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=286769 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=288229 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=288229 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=289689 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=291149 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=291149 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=292609 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=294069 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=294069 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=295529 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=296989 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=296989 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=298449 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=299909 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=299909 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=301369 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=302829 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=302829 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=304289 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=305749 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=305749 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=307209 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 80  >  49944 [ACK] Seq=317429 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#1] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=318889 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#2] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=320349 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#3] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=321809 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#4] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=323269 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#5] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=324729 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#6] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=326189 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#7] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1513,"80  >  49944 [PSH, ACK] Seq=327649 Ack=2182 Win=64240 Len=1459 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#8] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=329108 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#9] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,573,"80  >  49944 [PSH, ACK] Seq=330568 Ack=2182 Win=64240 Len=519 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#10] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=308669 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=310129 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=310129 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=311589 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=311589 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=313049 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=313049 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=314509 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=314509 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=315969 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=315969 Ack=2182 Win=64240 Len=1460,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=317429 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#1] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=318889 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#2] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=320349 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#3] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=321809 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#4] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
aa:bb:cc:00:10:10,Broadcast,ARP,60,Gratuitous ARP for 192.168.77.1 (Reply) (duplicate use of 192.168.77.1 detected!),aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,192.168.77.1,192.168.77.1,0
192.168.77.1,255.255.255.255,TFTP,63,"Read Request, File: router-confg, Transfer type: octet",aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,0
fe80::7552:d822:509f:7e8c,ff02::2,ICMPv6,62,Router Solicitation,00:50:00:00:05:00,33:33:00:00:00:02,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
157.240.199.15,192.168.77.21,TLSv1.3,93,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49975  >  443 [ACK] Seq=1858 Ack=4341 Win=62820 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.21,157.240.199.35,UDP,1292,53442  >  443 Len=1250,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.21,157.240.199.35,UDP,259,53442  >  443 Len=217,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.35,UDP,77,53442  >  443 Len=35,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
50:00:00:02:00:03,CDP/VTP/DTP/PAgP/UDLD,DTP,60,Dynamic Trunk Protocol,50:00:00:02:00:03,01:00:0c:cc:cc:cc,,,0
50:00:00:02:00:03,CDP/VTP/DTP/PAgP/UDLD,DTP,90,Dynamic Trunk Protocol,50:00:00:02:00:03,01:00:0c:cc:cc:cc,,,0
157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.35,192.168.77.21,UDP,634,443  >  53442 Len=592,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.35,UDP,76,53442  >  443 Len=34,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.21,157.240.199.35,UDP,71,53442  >  443 Len=29,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.21,157.240.199.35,UDP,80,53442  >  443 Len=38,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
192.168.77.1,255.255.255.255,TFTP,63,"Read Request, File: router-confg, Transfer type: octet",aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,0
192.168.77.21,199.232.210.172,HTTP,501,GET /filestreamingservice/files/8c49ad4b-ce37-4643-875c-49c3054ce2e6?P1=1745471079&P2=404&P3=2&P4=OPONjnq%2b%2bUnu0XAn6l%2bYE9JAeYehvoEE2nWOE5em4zQyQa9T%2b83ZowBz%2bkg75NDTFXF0a%2bIethGYzbcmSN411w%3d%3d HTTP/1.1 ,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,60,80  >  49961 [ACK] Seq=395868 Ack=2220 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,721,"80  >  49961 [PSH, ACK] Seq=395868 Ack=2220 Win=64240 Len=667 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=396535 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
