No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
4511,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.211? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.211,,,0.012913,60,1
4512,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.197? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.197,,,0.012149,60,1
4513,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.242? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.242,,,0.009984,60,1
4514,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.170? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.170,,,0.013987,60,1
4515,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.198? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.198,,,0.014313,60,1
4516,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.159? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.159,,,0.013015,60,1
4517,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.144? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.144,,,0.01248,60,1
4518,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.105? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.105,,,0.011438,60,1
4519,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.193? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.193,,,0.011672,60,1
4520,32:35.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.129? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.129,,,0.011609,60,1
4521,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.233? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.233,,,0.011917,60,1
4522,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.175? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.175,,,0.009844,60,1
4523,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.82? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.82,,,0.011626,60,1
4524,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.69? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.69,,,0.010429,60,1
4525,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.229? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.229,,,0.011768,60,1
4526,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.205? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.205,,,0.011902,60,1
4527,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.239? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.239,,,0.00908,60,1
4528,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.115? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.115,,,0.010702,60,1
4529,32:35.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.103? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.103,,,0.010561,60,1
4530,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.152? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.152,,,0.011526,60,1
4531,32:35.2,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.002751,60,0
4532,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.77? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.77,,,0.009833,60,1
4533,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.45? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.45,,,0.011496,60,1
4534,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.207? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.207,,,0.011336,60,1
4535,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.199? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.199,,,0.01139,60,1
4536,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.133? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.133,,,0.009697,60,1
4537,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.104? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.104,,,0.011295,60,1
4538,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.128? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.128,,,0.011079,60,1
4539,32:35.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.100? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.100,,,0.01114,60,1
4540,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.204? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.204,,,0.010712,60,1
4541,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.67? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.67,,,0.016294,60,1
4542,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.251? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.251,,,0.016798,60,1
4543,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.126? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.126,,,0.010402,60,1
4544,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.172? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.172,,,0.010968,60,1
4545,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.111? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.111,,,0.010332,60,1
4546,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.35? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.35,,,0.011343,60,1
4547,32:35.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.28? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.28,,,0.010426,60,1
4548,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.182? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.182,,,0.011576,60,1
4549,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.23? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.23,,,0.01159,60,1
4550,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.155? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.155,,,0.010394,60,1
4551,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.252? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.252,,,0.010614,60,1
4552,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.243? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.243,,,0.01104,60,1
4553,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.78? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.78,,,0.011852,60,1
4554,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.18? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.18,,,0.01094,60,1
4555,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.154? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.154,,,0.012191,60,1
4556,32:35.4,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.222? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.222,,,0.011665,60,1
4557,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.236? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.236,,,0.012426,60,1
4558,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.52? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.52,,,0.012198,60,1
4559,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.86? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.86,,,0.01136,60,1
4560,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.120? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.120,,,0.01044,60,1
4561,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.12? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.12,,,0.010939,60,1
4562,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.210? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.210,,,0.009922,60,1
4563,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.166? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.166,,,0.011876,60,1
4564,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.96? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.96,,,0.010704,60,1
4565,32:35.5,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.124? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.124,,,0.011872,60,1
4566,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.58? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.58,,,0.009412,60,1
4567,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.56? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.56,,,0.01161,60,1
4568,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.254? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.254,,,0.010356,60,1
4569,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.34? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.34,,,0.010555,60,1
4570,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.122? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.122,,,0.011378,60,1
4571,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.68? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.68,,,0.01058,60,1
4572,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.48? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.48,,,0.011198,60,1
4573,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.20? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.20,,,0.010574,60,1
4574,32:35.6,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.16? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.16,,,0.010205,60,1
4575,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.38? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.38,,,0.010958,60,1
4576,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.10? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.10,,,0.012726,60,1
4577,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.80? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.80,,,0.009155,60,1
4578,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.230? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.230,,,0.011848,60,1
4579,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.32? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.32,,,0.011069,60,1
4580,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.24? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.24,,,0.009911,60,1
4581,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.40? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.40,,,0.010527,60,1
4582,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.9? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.9,,,0.011163,60,1
4583,32:35.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.253? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.253,,,0.011283,60,1
4584,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.225? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.225,,,0.010577,60,1
4585,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.169? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.169,,,0.010842,60,1
4586,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.145? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.145,,,0.010768,60,1
4587,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.153? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.153,,,0.011218,60,1
4588,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.127? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.127,,,0.011083,60,1
4589,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.186? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.186,,,0.012021,60,1
4590,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.113? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.113,,,0.013602,60,1
4591,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.158? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.158,,,0.013351,60,1
4592,32:35.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.97? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.97,,,0.011678,60,1
4593,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.143? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.143,,,0.01564,60,1
4594,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.85? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.85,,,0.009959,60,1
4595,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.73? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.73,,,0.010684,60,1
4596,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.173? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.173,,,0.010274,60,1
4597,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.87? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.87,,,0.011417,60,1
4598,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.64? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.64,,,0.009829,60,1
4599,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.57? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.57,,,0.010985,60,1
4600,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.245? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.245,,,0.010513,60,1
4601,32:35.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.241? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.241,,,0.011035,60,1
4602,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.184? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.184,,,0.010909,60,1
4603,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.164? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.164,,,0.011021,60,1
4604,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.123? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.123,,,0.010928,60,1
4605,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.121? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.121,,,0.010585,60,1
4606,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.81? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.81,,,0.011581,60,1
4607,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.250? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.250,,,0.014022,60,1
4608,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.217? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.217,,,0.010027,60,1
4609,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.231? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.231,,,0.011779,60,1
4610,32:36.0,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.255? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.255,,,0.011403,60,1
4611,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.189? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.189,,,0.009649,60,1
4612,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.167? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.167,,,0.011351,60,1
4613,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.163? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.163,,,0.010748,60,1
4614,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.194? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.194,,,0.011246,60,1
4615,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.142? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.142,,,0.01379,60,1
4616,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.176? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.176,,,0.012836,60,1
4617,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.109? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.109,,,0.011828,60,1
4618,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.95? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.95,,,0.00952,60,1
4619,32:36.1,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.227? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.227,,,0.010588,60,1
4620,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.114? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.114,,,0.009604,60,1
4621,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.84? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.84,,,0.013285,60,1
4622,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.62? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.62,,,0.010415,60,1
4623,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.61? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.61,,,0.012231,60,1
4624,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.49? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.49,,,0.011227,60,1
4625,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.43? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.43,,,0.011118,60,1
4626,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.37? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.37,,,0.011248,60,1
4627,32:36.2,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.183? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.183,,,0.011948,60,1
4628,32:36.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.141? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.141,,,0.01068,60,1
4629,32:36.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.157? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.157,,,0.010888,60,1
4630,32:36.3,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.131? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.131,,,0.011847,60,1
